Typ instytucji;Nazwa;Lokalizacja instytucji;Adress WWW żłobka/klubu;E-mail żłobka/klubu;Telefon żłobka/klubu;Liczba miejsc;Liczba dzieci zapisanych;Opłata miesięczna - podstawowa opłata ponoszona przez rodziców za pobyt dziecka (bez zniżek i bez wyżywienia);stawka za pobyt dziecka przekraczający 10 godzin dziennie - opłata godzinowa;Opłata godzinowa - podstawowa opłata ponoszona przez rodziców za pobyt dziecka (bez zniżek i bez wyżywienia);Opłata za wyżywienie - miesięczna;Opłata za wyżywienie - dzienna;Zniżki;Godziny otwarcia;Czy żłobek/klub jest dostosowany do potrzeb dzieci niepełnosprawnych lub wymagających szczególnej opieki?;Podmiot prowadzący - nazwa;Podmiot prowadzacy - adres;Podmiot prowadzący - NIP;Podmiot prowadzący - REGON;Podmiot prowadzący - numery pozycji rejestru;Adres WWW podmiotu prowadzącego żłobek/klub;Czy podmiot prowadzący zawiesił działalność gospodarczą?
"Żłobek";"Żłobek w Karczmiskach";"LUBELSKIE > Powiat opolski > Karczmiska > Karczmiska Pierwsze ul. Opolska 18";"zlobekwkarczmiskach.pl";"zlobek.karczmiska@gmail.com";"818272181";"48";"48";"678.72 zł";;;;"9.0 zł";"Zniżka - Dochód rodzinny: 20.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 40.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ";"TAK";"Gmina Karczmiska";"ul.  Centralna 17 24-310 Karczmiska, Karczmiska Pierwsze, wieś";"7171801265";"431019684";"2286/P";"karczmiska.pl";"NIE"
"Żłobek";"Miejski Żłobek w Lędzinach";"ŚLĄSKIE > Powiat bieruńsko-lędziński > Lędziny > Lędziny ul. Paderewskiego 5a";"www.zlobekledziny.pl";"zlobek@ledziny.pl";"32 7080123";"34";"29";"722.0 zł";"20.0 zł";;;"12.0 zł";;"Godziny pracy: ";"TAK";"Gmina Lędziny";"ul.  Lędzińska 55 43-143 Lędziny, Lędziny, miasto";"6461030597";"270529122";"2287/P";"www.ledziny.pl";"NIE"
"Klub dziecięcy";"Klub Dziecięcy Politechniki Częstochowskiej ""ŻACZEK""";"ŚLĄSKIE > Powiat Częstochowa > Częstochowa > Częstochowa, miasto ul. gen. Jana Henryka Dąbrowskiego 69";"www.pcz.pl";"klubzaczek@adm.pcz.czest.pl";"34 3250 138";"16";"11";"750.0 zł";;;;"15.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-15:00 ";"NIE";"Politechnika Częstochowska";"ul. gen. Jana Henryka Dąbrowskiego 69 42-201 Częstochowa, Częstochowa, miasto";"5730111401";"000001643";"2288/P";"www.pcz.pl";"NIE"
"Klub dziecięcy";"Klub Malucha";"PODLASKIE > Powiat białostocki > Czarna Białostocka > Czarna Białostocka ul. Torowa 9";;"joanna.kowalewska10@wp.pl";"531449267";"20";"20";"600.0 zł";;;"0.0 zł";;;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-15:00 ";"NIE";"stowarzyszenie Centrum Aktywności Lokalnej";"ul.  Torowa 9 16-020 Czarna Białostocka, Czarna Białostocka, miasto";"9661696693";"052216640";"2296/P";"brak";"NIE"
"Klub dziecięcy";"Klub Malucha ""Smerfuś""";"KUJAWSKO-POMORSKIE > Powiat brodnicki > Brodnica > Brodnica ul. Ignacego Łyskowskiego 4A";;"ewelinka_idd@wp.pl";"600500975, 500082183";"15";"8";"1150.0 zł";;;"100.0 zł";;"Zniżka - Rodzeństwo uczęszczające do instytucji: 4.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ";"TAK";"Klub Malucha ""Smerfuś""/Ewelina Dybich";;"8741710325";"341395879";"2499/P";;"NIE"
"Klub dziecięcy";"Klub Malucha ""Bajtel - Point""";"ŚLĄSKIE > Powiat mikołowski > Mikołów > Mikołów ul. Krakowska 50";"www.bajtel-point.pl";"kontakt@bajtel-point.pl";"570738738";"15";"12";"1444.0 zł";;;;"15.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 5.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 08:00-16:00 ";"NIE";"Urszula Buczek";;"6351770413";"361126313";"2012/P";"www.bajtel-point.pl";"NIE"
"Żłobek";"Żłobek Maluszkowo";"PODKARPACKIE > Powiat rzeszowski > Tyczyn > Tyczyn ul. Słoneczna 1";"www.maluszkowo.com.pl";"biuro@maluszkowo.com.pl";"535 510 555";"35";"45";"1400.0 zł";"50.0 zł";;;"15.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 14.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:30 ";"NIE";"A2Anna Lubaś";;"6842307742";"180877628";"933/P";"www.maluszkowo.com.pl";"NIE"
"Żłobek";"Niepubliczny Dwujęzyczny Żłobek Kids&Co.";"MAZOWIECKIE > Powiat ostrowski > Ostrów Mazowiecka > Ostrów Mazowiecka ul. gen. Władysława Sikorskiego 76";"www.kids-co.pl";"sylwia.deluga@kids-co.pl";"571445227";"25";"25";"1250.0 zł";;;"550.0 zł";;"Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:30 ";"TAK";"Centrum Rozwoju Dziecka Sp. z o.o.";"ul.  Chłodna 51 00-867 Warszawa - Wola, Warszawa - Wola, dzielnica m. st. Warszawy";"5252515491";"142984383";"499/P";"www.kids-co.pl";"NIE"
"Żłobek";"Prywatny Żłobek BOLEK I LOLEK";"ŚLĄSKIE > Powiat Sosnowiec > Sosnowiec > Sosnowiec ul. Jana Sobieskiego 25";"https://bolekilolek.edu.pl/zlobek";"stankiewicz.biuro@gmail.com";"513-327-870";"81";"23";"1500.0 zł";;;;"18.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ";"TAK";"Bartosz Stankiewicz";;"6443133542";"241644038";"1642/P";;"NIE"
"Żłobek";"Niepubliczny Żłobek pod Rozbrykanym Kucykiem";"OPOLSKIE > Powiat opolski > Dobrzeń Wielki > Dobrzeń Wielki ul. Opolska 4";"www.dobrzenzlobek.pl";"dobrzenzlobek@gmail.com";"789474415";"19";"19";"1209.0 zł";"50.0 zł";;"500.0 zł";;"Zniżka - decyzja indywidualna - trudna sytuacja losowa lub rodzinna: 5.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:30 ";"NIE";"LEAPING HORSE Sp. z o.o.";"ul.  Opolska 4 46-081 Dobrzeń Wielki, Dobrzeń Wielki, wieś";"9910503702";"363746327";"2985/P";"www.dobrzenzlobek.pl";"NIE"
"Żłobek";"Żłobek ""Słoneczko";"WIELKOPOLSKIE > Powiat szamotulski > Szamotuły > Szamotuły ul. Zielona 74";"www.przedszkole-sloneczko.info";"info@przedszkole-sloneczko.info";"+48 691 340 090";"46";"34";"1500.0 zł";;;;"20.0 zł";"Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 25.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ";"TAK";"Anna Korycka";;"7671238755";"572046252";"2114/P";;"NIE"
"Żłobek";"Ziarenko";"LUBELSKIE > Powiat Zamość > Zamość > Zamość ul. Lwowska 19";"ziarenko.info";"ziarenko.zamosc@gmail.com";"782918171";"67";"53";"1200.0 zł";;;;"17.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:30 ";"NIE";"FOR YOU Sp.z o.o.";"ul.  Lwowska 19 22-400 Zamość, Zamość, miasto";"9223052599";"364002824";"2735/P";"ziarenko.info";"NIE"
"Żłobek";"Niepubliczny Żłobek Językowy Fair Play";"MAŁOPOLSKIE > Powiat Kraków > Kraków-Nowa Huta > Kraków-Nowa Huta ul. prof. Michała Życzkowskiego 20 lok. 20";"www.przedszkolefairplay.info.pl";"biuro@przedszkolefairplay.pl";"507513071";"58";"19";"1699.0 zł";;;;"21.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-18:00 ";"NIE";"PM & PM S.C. Magdalena Dubisz-Ucherska, Małgorzata Sas-Kusek";"ul. Jana Dekerta 24 30-703 Kraków-Podgórze, Kraków-Podgórze, delegatura";"6832045200";"121064905";"1896/P";"www.przedszkolefairplay.pl";"NIE"
"Żłobek";"Żłobek Nasze Bambino";"MAZOWIECKIE > Powiat wyszkowski > Wyszków > Wyszków ul. Komisji Edukacji Narodowej 2";"www.zlobeknaszebambino.edu.pl";"ckwyszkow@zdz.edu.pl";"296429950";"37";"29";"880.0 zł";;;;"12.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 17.0% Zniżka - Zniżka dla pracownika : 20.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-18:00 ";"NIE";"Zakład Doskonalenia Zawodowego w Warszawie";"ul.  Podwale 13 00-252 Warszawa - Śródmieście, Warszawa - Śródmieście, dzielnica m. st. Warszawy";"5260251374";"000512361";"1981/P";"www.zdz.edu.pl";"NIE"
"Żłobek";"Żłobek Miejski w Gorlicach przy Miejskim Przedszkolu Nr 1 w Gorlicach";"MAŁOPOLSKIE > Powiat gorlicki > Gorlice > Gorlice ul. Władysława Jagiełły 9";"www.zlobek.gorlice.pl";"przedszkole1gorlice@o2.pl";"183536523";"64";"64";"600.0 zł";"25.0 zł";;;"9.0 zł";"Zniżka - Wielodzietność/Karta Dużej Rodziny: 50.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:30 ";"TAK";"Miasto Gorlice";"rynek Rynek 2 38-300 Gorlice";"7382125507";"491893204";"3232/P";"www.gorlice.pl";"NIE"
"Żłobek";"Żłobek Kostek";"POMORSKIE > Powiat tczewski > Pelplin > Pelplin ul. Kościuszki 12a";;"zlobekkostek@sp2pelplin.pl";"58 536 15 69";"18";"15";;;"3.0 zł";;"13.0 zł";"Zniżka - Wielodzietność/Karta Dużej Rodziny: 50.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-16:00 ";"NIE";"Gmina Pelplin";" 4 83-130 Pelplin, Pelplin, miasto";"5931005137";"191675333";"2817/P";"www.pelplin.pl";"NIE"
"Żłobek";"Chatka Puchatka Niepubliczny Żłobek";"LUBELSKIE > Powiat puławski > Puławy > Puławy ul. Kwiatowa 16";"WWW.CHATAPUCHATKA.PULAWY.PL";"k.kuszela@taxoffice.pulawy.pl";"502602747";"34";"25";"1600.0 zł";;;;"16.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 12.0% Zniżka - zniżka dla pracownika : 50.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:00-17:00 ";"TAK";"M'NK SP Z O.O.";"ul.  Kwiatowa 16 24-100 Puławy, Puławy, miasto";"7162815150";"061681283";"3142/P";"WWW.CHATAPUCHATKA.PULAWY.PL";"NIE"
"Żłobek";"Niepubliczny Żłobek Baby College";"MAŁOPOLSKIE > Powiat Kraków > Kraków-Podgórze > Kraków-Podgórze ul. Wandejska 4";"babycollege.edu.pl";"zlobek@babycollege.edu.pl";"531151131";"40";"27";"1550.0 zł";;;;"17.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 15.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek, Sobota 07:00-17:00 ";"NIE";"Dominika Janas-Pach";;"8672017867";"120759700";"1810/P";"babycollege.edu.pl";"NIE"
"Klub dziecięcy";"Klub Malucha „POZYTYWKA”";"ŁÓDZKIE > Powiat Łódź > Łódź-Widzew > Łódź-Widzew ul. Teodora Viewegera 30";"http://www.klubmalucha.eu/";"lenataran.art@onet.pl";"532-835-927";"13";"15";"1450.0 zł";;;;"16.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ";"NIE";"Anna Taran";;"7281088360";"473188299";"1699/P";"klubmalucha.eu";"NIE"
"Żłobek";"Niepubliczny Tęczowy Żłobek";"ŁÓDZKIE > Powiat poddębicki > Poddębice > Poddębice ul. Szkolna 1";"www.przedszkole-teczowe.pl";"a.plusa@g.pl";"691519555";"62";"27";"800.0 zł";;;;"14.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-17:00 ";"TAK";"Niepubliczne Tęczowe Przedszkole Agnieszka Płusa";;"8281072201";"101289732";"1700/P";"www.przedszkole-teczowe.pl";"NIE"
"Żłobek";"Niepubliczny Żłobek ""Ala ma Kota""";"MAZOWIECKIE > Powiat Warszawa > Warszawa - Śródmieście > Warszawa - Śródmieście, dzielnica m. st. Warszawy ul.  Inflancka 4C";"www.alamakota.edu.pl";"inflancka@alamakota.edu.pl";"517903007";"29";"9";"3400.0 zł";;;"150.0 zł";;"Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:30-18:00 ";"TAK";"Ala ma kota Konrad Sadowski";;"5211115352";"010727496";"1953/P";"www.alamakota.edu.pl";"NIE"
"Żłobek";"Żłobek ""Klub Maluszka Gwiazdolandia""";"ŚLĄSKIE > Powiat Katowice > Katowice > Katowice ul. Niska 3B";"www.gwiazdolandia.eu.interia.pl";"gwiazdolandia.katowice@gmail.com";"792029470";"40";"35";"1600.0 zł";"30.0 zł";;"17.0 zł";;"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ";"NIE";"Żłobek ""Klub Maluszka Gwiazdolandia"" Natalia Strzelecka";;"2220749824";"242738965";"2140/P";"www.gwiazdolandia.com";"NIE"
"Żłobek";"Żłobek Gminny Promyczek";"POMORSKIE > Powiat wejherowski > Linia > Linia ul. Kaszubska 15";"zlobeklinia.pl";"zlobek@gminalinia.com.pl";"662 219 887";"73";"54";"400.0 zł";"50.0 zł";;;"21.44 zł";"Zniżka - Dochód rodzinny: 50.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 50.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ";"TAK";"Gmina Linia";"ul. Turystyczna 15 84-223 Linia";"5882422124";"191675327";"2187/P";"www.gminalinia.com.pl";"NIE"
"Żłobek";"Niepubliczny Żłobek nr 11";"MAŁOPOLSKIE > Powiat Kraków > Kraków-Podgórze > Kraków-Podgórze ul. Franciszka Bujaka 10";"www.beztroskie-dziecinstwo.pl";"luberda@wp.pl";"600466847";"36";"36";"1790.0 zł";;;;"14.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ";"NIE";"Aleksandra Luberda";;"6792565903";"356321613";"2424/P";"www.beztroskie-dziecinstwo.pl";"NIE"
"Żłobek";"Żłobek - Dom Dziennego Pobytu Dzieci do lat 3";"LUBUSKIE > Powiat zielonogórski > Sulechów > Sulechów ul. Nowa 27";;"zlobek@pomocsulechow.pl";"683852295";"117";"96";"509.04 zł";;;;"15.0 zł";"Zniżka - Wielodzietność/Karta Dużej Rodziny: 30.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ";"NIE";"Ośrodek Pomocy Społecznej w Sulechowie";"ul.  Jana Pawła II 52 66-100 Sulechów, Sulechów, miasto";"9271244492";"006081235";"3520/P";;"NIE"
"Żłobek";"Żłobek Samorządowy w Chodczu";"KUJAWSKO-POMORSKIE > Powiat włocławski > Chodecz > Chodecz ul. Waryńskiego 16";;"zlobek.chodecz@gmail.com";"781501509";"45";"34";"500.0 zł";"25.0 zł";;;"13.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ";"NIE";"Miasto i Gmina Chodecz";"ul.  Kaliska 2 87-860 Chodecz, Chodecz, miasto";"8882894988";"910866838";"2355/P";;"NIE"
"Żłobek";"Pozytywny Żłobek w Rudzie Śląskiej";"ŚLĄSKIE > Powiat Ruda Śląska > Ruda Śląska > Ruda Śląska ul. Alfonsa Zgrzebnioka 6";"http://slaskie.pozytywneinicjatywy.pl/";"a.gauza@pozytywneinicjatywy.pl";"538237193";"45";"44";"1100.0 zł";"50.0 zł";;;"18.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% Zniżka - pracownicy FPI i PIE- zniżka 150 zł : 13.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ";"TAK";"Fundacja Pozytywne Inicjatywy";"ul.  Przebendowskiego 12 84-100 Puck, Puck, miasto";"5871698532";"221581359";"2274/P";"www.pozytywneinicjatywy.pl";"NIE"
"Żłobek";"ŻŁOBEK KOGUT";"ZACHODNIOPOMORSKIE > Powiat Świnoujście > Świnoujście > Świnoujście ul. Piastowska 62";"www.przedszkolekogut.pl";"j.kantorska@przedszkolekogut.pl";"503923727";"60";"32";"1250.0 zł";;;;"18.0 zł";"Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ";"NIE";"Rino Rino Sp. z o. o.";"ul.  Nowa 3 62-080 Tarnowo Podgórne, Lusowo, wieś";"7812004664";"385108265";"491/P";"www.przedszkolekogut.pl";"NIE"
"Żłobek";"Prywatny Żłobek ""Baby World"" w Skarżysku-Kamiennej";"ŚWIĘTOKRZYSKIE > Powiat skarżyski > Skarżysko-Kamienna > Skarżysko-Kamienna, miasto ul.  Akacjowa 1";"www.babyworld.info.pl";"sekretariat@babyworld.info.pl";"602603250";"64";"36";"750.0 zł";;;;"15.0 zł";"Zniżka - Wielodzietność/Karta Dużej Rodziny: 10.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:30 ";"NIE";"Fundacja Mini College";"ul.  Duża 21 25-305 Kielce, Kielce, miasto";"6572946460";"383985418";"16429/P";"www.minicollege.pl";"NIE"
"Żłobek";"Żłobek E-Maluch 3";"ŁÓDZKIE > Powiat pabianicki > Ksawerów > Ksawerów ul. Łódzka 106";"emaluch.eu";"emaluch3zlobek@gmail.com";"506465100";"40";"18";"1450.0 zł";"20.0 zł";;;"21.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-18:00 ";"TAK";"E-MALUCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Gen. Prądzyńskiego 6 93-478 Łódź-Górna, Łódź-Górna, delegatura";"7292736733";"387804419";"951/P";"www.emaluch.eu";"NIE"
"Żłobek";"Żłobek BASIA";"ŁÓDZKIE > Powiat tomaszowski > Tomaszów Mazowiecki > Tomaszów Mazowiecki ul. Lewa 10";;"przedszkole.basia@wp.pl";"502652879";"30";"15";"1000.0 zł";;;;"17.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ";"NIE";"Barbara Kondejewska Niepubliczny Żłobek BASIA";;"7731018840";"590607854";"3150/P";;"NIE"
"Żłobek";"Niepubliczny Żłobek nr 4";"MAŁOPOLSKIE > Powiat Kraków > Kraków-Podgórze > Kraków-Podgórze ul. Jana Kurczaba 6";"www.beztroskie-dziecinstwo.pl";"luberda@wp.pl";"600466847";"33";"32";"1790.0 zł";;;;"14.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-18:00 ";"NIE";"Aleksandra Luberda";;"6792565903";"356321613";"2424/P";"www.beztroskie-dziecinstwo.pl";"NIE"
"Żłobek";"Żłobek Dobrego Startu Nr 2";"POMORSKIE > Powiat gdański > Pruszcz Gdański > Pruszcz Gdański, miasto ul. Ignacego Domeyki 5 lok. 14";"http://www.zlobekdobregostartu.pl";"kontakt@zlobekdobregostartu.pl";"503873584";"20";"20";"1750.0 zł";"50.0 zł";;;"17.5 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ";"NIE";"Żłobek Dobrego Startu Michalina Baraniecka-Lange";;"5792006735";"222099660";"3090/P";;"NIE"
"Żłobek";"Niepubliczny Żłobek Fair Play JP Sports";"MAŁOPOLSKIE > Powiat Kraków > Kraków-Śródmieście > Kraków-Śródmieście ul. Dobrego Pasterza 52 lok. L5";"WWW.PRZEDSZKOLEFAIRPLAY.DPASTERZA.PL";"fairplay.dobregopasterza52@gmail.com";"690999076";"50";"19";"1890.0 zł";;;;"22.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-18:00 ";"NIE";"JP Sports s.c.";"ul.  Dobrego Pasterza 52 lok. L5 31-416 Kraków-Śródmieście, Kraków-Śródmieście, delegatura";"9452210048";"367505112";"1998/P";"WWW.PRZEDSZKOLEFAIRPLAY.DPASTERZA.PL";"NIE"
"Żłobek";"NIEPUBLICZNY ŻŁOBEK EKOLUDKI";"WIELKOPOLSKIE > Powiat złotowski > Złotów > Złotów ul. Nieznanego Żołnierza 42 lok. 11a";;"biuro@ekoludki.pl";"509420773";"52";"50";"960.0 zł";"10.0 zł";;;"17.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-18:00 ";"TAK";"Patryk Kowalski";;"7671651018";"367368885";"3326/P";;"NIE"
"Żłobek";"Żłobek ""Kawałek Tęczy""";"ŚLĄSKIE > Powiat Tychy > Tychy > Tychy, miasto ul. Henryka Wieniawskiego 12";"www.teczazlobek.pl";"kawalek.teczy@interia.pl";"792650602";"48";"31";"900.0 zł";;;;"17.0 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 Poniedziałek, Wtorek, Środa, Czwartek, Piątek 13:00-20:00 ";"NIE";"Ewa Żak";;"6462098120";"243361184";"2044/P";"www.teczazlobek.pl";"NIE"
"Żłobek";"Żłobek ""Kraina Marzeń""";"MAŁOPOLSKIE > Powiat Nowy Sącz > Nowy Sącz > Nowy Sącz, miasto ul.  Westerplatte 37";"www.krainamarzen.eu";"marcin.krolikiewicz@krainamarzen.eu";"694424336";"79";"20";"1350.0 zł";;;"100.0 zł";;"Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ";"NIE";"Marcin Królikiewicz";;"7342629058";"491941423";"1707/P";;"NIE"
"Żłobek";"Żłobek nr 57";"MAZOWIECKIE > Powiat Warszawa > Warszawa - Białołęka > Warszawa - Białołęka, dzielnica m. st. Warszawy ul.  Książkowa 2";"www.zlobki.waw.pl";"zlobek57@zlobki.waw.pl";"789217303";"150";"167";;;"0.0 zł";;"13.75 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:30 ";"NIE";"m.st. Warszawa";"pl.  Plac Bankowy 3/5 00-950 Warszawa, Warszawa - Śródmieście, dzielnica m. st. Warszawy";"5252248481";"015259640";"26702/P";"um.warszawa.pl";"NIE"
"Żłobek";"Żłobek nr 60";"MAZOWIECKIE > Powiat Warszawa > Warszawa - Żoliborz > Żoliborz ul. Ludwika Rydygiera 8A";"https://zlobki.waw.pl/nasze-placowki/zlobki/zoliborz/nr-60-ul-ludwika-rydygiera-8a/";"zlobek60@zlobki.waw.pl";"789217301";"100";"112";;;"0.0 zł";;"13.75 zł";;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:30 ";"NIE";"m.st. Warszawa";"pl.  Plac Bankowy 3/5 00-950 Warszawa, Warszawa - Śródmieście, dzielnica m. st. Warszawy";"5252248481";"015259640";"26702/P";"um.warszawa.pl";"NIE"
"Żłobek";"Niepubliczny Żłobek „U Cioci Kloci""";"KUJAWSKO-POMORSKIE > Powiat inowrocławski > Inowrocław > Inowrocław ul. Staropoznańska 49";"www.uciocikloci.pl";"kontakt@uciocikloci.pl";"502 566 899";"48";"44";"1000.0 zł";;;;"12.0 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ";"TAK";"Niepubliczne Przedszkole i Żłobek „U Cioci Kloci” Sp. z o.o.";"ul.  Staropoznańska 49 88-100 Inowrocław, Inowrocław, miasto";"5562764136";"364737684";"2104/P";"www.uciocikloci.pl";"NIE"
"Klub dziecięcy";"Klub Malucha  „TĘCZOWE MISIE"" ";"PODKARPACKIE > Powiat stalowowolski > Zaleszany > Obojna, wieś Obojna, wieś 61";"teczowe-misie.pl";"kontakt@teczowe-misie.pl";"728148655";"25";"0";"1000.0 zł";;;"340.0 zł";;;"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:30-16:00 ";"NIE";"Kinga Rostek";;"8652474550";"180713170";"1578/P";"teczowe-misie.pl";"NIE"
"Żłobek";"Prywatny Żłobek Słoniki";"WIELKOPOLSKIE > Powiat poznański > Swarzędz > Gruszczyn ul. Swarzędzka 59";"wwww.zlobeksloniki.pl";"info@zlobeksloniki.pl";"881088250";"104";"54";"925.0 zł";;;"250.0 zł";;"Zniżka - Zniżka z tytułu nieobecności dziecka powyżej 12 dni roboczych w danym miesiącu: 15.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek, Sobota 06:30-17:30 ";"NIE";"eMKa Magda Koszarska";;"7792316862";"302039630";"112/P";"www.sloniki.pl";"NIE"
"Żłobek";"Pozytywny Żłobek w Zabrzu";"ŚLĄSKIE > Powiat Zabrze > Zabrze > Zabrze, miasto ul.  Wandy 7";"https://slaskie.pozytywneinicjatywy.pl/zabrze/";"a.rathai@pozytywneinicjatywy.pl";"538237206";"60";"46";"1000.0 zł";"50.0 zł";;;"16.5 zł";"Zniżka - Rodzeństwo uczęszczające do instytucji: 20.0% Zniżka - Pracownicy PIE oraz FPI zniżka 150 zł: 21.0% ";"Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 7:00-17:00 ";"TAK";"Fundacja Pozytywne Inicjatywy";"ul.  Przebendowskiego 12 84-100 Puck, Puck, miasto";"5871698532";"221581359";"2274/P";"www.pozytywneinicjatywy.pl";"NIE"
